527	383
527	767
528	624
528	704
528	768
529	625
529	675
529	769
530	626
530	672
530	770
531	299
531	627
531	777
532	628
532	686
532	772
533	629
533	673
533	771
534	630
534	693
534	773
535	333
535	631
535	778
536	632
536	680
536	774
537	633
537	775
537	967
538	634
538	676
538	776
539	332
539	636
539	782
540	635
540	698
540	781
541	637
541	711
541	779
542	639
542	691
542	785
543	305
543	642
543	787
544	640
544	710
544	784
545	638
545	682
545	780
546	643
546	788
546	980
547	644
547	687
547	789
548	315
548	648
548	791
549	641
549	677
549	783
550	647
550	719
550	792
551	645
551	717
551	790
552	649
552	695
552	794
553	313
553	651
553	795
554	646
554	679
554	786
555	650
555	684
555	793
556	653
556	683
556	796
557	324
557	652
557	799
558	654
558	708
558	797
559	655
559	699
559	800
560	657
560	701
560	801
561	656
561	715
561	798
562	660
562	689
562	802
563	658
563	713
563	803
564	659
564	690
564	804
565	661
565	805
565	998
566	662
566	696
566	806
567	664
567	707
567	808
568	663
568	714
568	807
569	665
569	702
569	809
570	304
570	666
570	810
571	291
571	667
571	811
572	668
572	685
572	812
573	669
573	703
573	813
574	670
574	706
574	814
575	671
575	709
575	815
576	336
576	432
576	720
577	337
577	433
577	721
578	341
578	435
578	722
579	339
579	434
579	726
580	340
580	437
580	724
581	342
581	436
581	723
582	345
582	440
582	725
583	343
583	439
583	730
584	344
584	438
584	727
585	347
585	441
585	728
586	348
586	442
586	729
587	349
587	445
587	733
588	346
588	443
588	734
589	350
589	444
589	732
590	338
590	450
590	731
591	351
591	446
591	737
592	352
592	447
592	738
593	354
593	448
593	736
594	364
594	457
594	735
595	353
595	449
595	740
596	358
596	453
596	741
597	355
597	455
597	742
598	360
598	452
598	744
599	356
599	451
599	743
600	365
600	461
600	739
601	357
601	454
601	745
602	359
602	456
602	747
603	361
603	459
603	746
604	362
604	458
604	748
605	363
605	460
605	751
606	367
606	462
606	749
607	366
607	463
607	752
608	368
608	464
608	753
609	374
609	468
609	750
610	370
610	466
610	754
611	371
611	465
611	755
612	372
612	467
612	756
613	373
613	469
613	757
614	375
614	471
614	758
615	376
615	472
615	759
616	369
616	470
616	760
617	379
617	473
617	761
618	380
618	474
618	762
619	381
619	475
619	763
620	377
620	476
620	764
621	378
621	477
621	765
622	382
622	478
622	766
623	383
623	479
623	767
624	528
624	768
624	960
625	529
625	769
625	961
626	530
626	770
626	962
627	531
627	777
627	971
628	532
628	772
628	965
629	533
629	771
629	963
630	534
630	773
630	964
631	535
631	778
631	969
632	536
632	774
632	966
633	537
633	775
633	967
634	538
634	776
634	968
635	540
635	781
635	973
636	539
636	782
636	976
637	541
637	779
637	974
638	545
638	780
638	970
639	542
639	785
639	977
640	544
640	784
640	978
641	549
641	783
641	972
642	543
642	787
642	979
643	546
643	788
643	980
644	547
644	789
644	983
645	551
645	790
645	982
646	554
646	786
646	975
647	550
647	792
647	984
648	548
648	791
648	985
649	552
649	794
649	986
650	555
650	793
650	981
651	553
651	795
651	987
652	557
652	799
652	991
653	556
653	796
653	990
654	558
654	797
654	989
655	559
655	800
655	995
656	561
656	798
656	988
657	560
657	801
657	992
658	563
658	803
658	996
659	564
659	804
659	993
660	562
660	802
660	994
661	565
661	805
661	998
662	566
662	806
662	997
663	568
663	807
663	999
664	567
664	808
664	1003
665	569
665	809
665	1000
666	570
666	810
666	1002
667	571
667	811
667	1001
668	572
668	812
668	1004
669	573
669	813
669	1005
670	574
670	814
670	1006
671	575
671	815
671	1007
672	530
672	816
672	912
673	533
673	817
673	913
674	594
674	818
674	914
675	529
675	826
675	922
676	538
676	820
676	915
677	549
677	819
677	916
678	821
678	917
678	1059
679	554
679	822
679	918
680	536
680	823
680	919
681	578
681	824
681	920
682	545
682	825
682	921
683	556
683	828
683	926
684	555
684	830
684	928
685	572
685	829
685	925
686	532
686	827
686	923
687	547
687	832
687	930
688	582
688	831
688	924
689	562
689	833
689	929
690	564
690	835
690	931
691	542
691	836
691	932
692	616
692	837
692	935
693	534
693	834
693	927
694	596
694	838
694	934
695	552
695	839
695	936
696	566
696	841
696	937
697	842
697	938
697	1082
698	540
698	840
698	933
699	559
699	843
699	939
700	608
700	844
700	941
701	560
701	845
701	942
702	569
702	847
702	943
703	573
703	848
703	944
704	528
704	846
704	940
705	622
705	849
705	945
706	574
706	850
706	947
707	567
707	851
707	948
708	558
708	852
708	946
709	575
709	853
709	950
710	544
710	854
710	949
711	541
711	855
711	951
712	601
712	856
712	955
713	563
713	857
713	952
714	568
714	858
